"Tray","Range","Plot","Rep","Entry","Spike_image_number","Anther_image_number","Awn_or_awnless","Reps_matching","Variety","Days_to_heading","Date_of_anther_sampling","Number_of_heads_for_yield_comps","Number_of_heads_for_anthers","Number_of_heads_for_spikelets","Weight_g","Number_of_seeds","Spikelets_per_image","Number_of_anthers","Area_of_anthers_per_spike","Number_of_anthers_per_spike","Area_per_anther","Area_per_spike","Thousand_kernel_weight","Kernels_per_spike","Spikelets_per_spike"
12,13,929,2,"HG18586","IMG-1217.JPG",NA,1,1,"TX15D9527",NA,NA,10,NA,6,8,325,121,NA,NA,NA,NA,1319.102667,24.6153846153846,32.5,20.1666666666667
15,6,1143,2,"HG18383","IMG-1218.JPG","DSC-0229.JPG",0,0,"SCW990002K1",117,119,10,4,6,12.3,414,111,137,12.61,34.25,0.368175182481752,751.5643333,29.7101449275362,41.4,18.5
15,2,1125,2,"HG18380","IMG-1219.JPG",NA,1,1,"SCTX98-27A1",NA,NA,10,NA,6,5.4,182,102,NA,NA,NA,NA,808.6495,29.6703296703297,18.2,17
12,2,887,2,"HG18217","IMG-1220.JPG",NA,1,1,"LA01145D-123-5-C",119,NA,10,NA,6,12.9,398,99,NA,NA,NA,NA,1111.673667,32.4120603015075,39.8,16.5
12,4,895,2,"HG18096","IMG-1221.JPG","DSC-0396.JPG",1,1,"FL99077D-E29-K4",117,121,10,4,6,20,541,121,66,6.82,16.5,0.413333333333333,1409.323833,36.9685767097967,54.1,20.1666666666667
13,19,1035,2,"HG18502","IMG-1222.JPG","DSC-0605.JPG",1,1,"VA09MAS6-122-7-1-4",117,121,10,4,6,13,338,99,48,2.48,12,0.206666666666667,1191.29,38.4615384615385,33.8,16.5
15,5,1137,2,"HG18257","IMG-1223.JPG",NA,1,1,"LA07178C-44",119,NA,10,NA,6,16.9,512,119,NA,NA,NA,NA,1877.078333,33.0078125,51.2,19.8333333333333
13,20,1040,2,"HG18296","IMG-1224.JPG","DSC-0658.JPG",0,1,"NC06-20401",117,121,10,4,6,12.2,390,109,40,4.32,10,0.432,817.8218333,31.2820512820513,39,18.1666666666667
15,11,1163,2,"HG18479","IMG-1225.JPG","DSC-0282.JPG",0,1,"FLLA10204C-4",117,119,10,4,6,16.1,420,118,97,13.1,24.25,0.54020618556701,982.4628333,38.3333333333333,42,19.6666666666667
15,8,1151,2,"HG18138","IMG-1226.JPG","DSC-0653.JPG",1,0,"GA031238-LE33",117,121,10,4,6,15.9,444,110,100,4.26,25,0.1704,1146.08,35.8108108108108,44.4,18.3333333333333
15,10,1159,2,"HG18337","IMG-1227.JPG","DSC-0238.JPG",0,1,"NC11-22289",116,119,10,4,6,14.5,365,104,176,17.36,44,0.394545454545455,636.9161667,39.7260273972603,36.5,17.3333333333333
15,2,1127,2,"HG18575","IMG-1228.JPG","DSC-0239.JPG",0,1,"NC14-22368",116,119,10,4,6,12.4,386,107,150,7.62,37.5,0.2032,782.8541667,32.1243523316062,38.6,17.8333333333333
12,4,893,2,"HG18040","IMG-1229.JPG","DSC-0395.JPG",1,1,"AR06040-8-1",117,121,10,4,6,17.7,498,100,74,5.95,18.5,0.321621621621622,1638.705,35.5421686746988,49.8,16.6666666666667
12,19,953,2,"HG18193","IMG-1230.JPG","DSC-0273.JPG",0,1,"GA981394-8A37",117,119,10,4,6,15.6,476,117,99,13.03,24.75,0.526464646464646,901.0868333,32.7731092436975,47.6,19.5
15,11,1164,2,"HG18335","IMG-1231.JPG","DSC-0375.JPG",0,1,"NC11-21899",117,121,10,4,6,15.6,478,116,66,10.02,16.5,0.607272727272727,860.3311667,32.6359832635983,47.8,19.3333333333333
15,7,1146,2,"HG18024","IMG-1232.JPG","DSC-0382.JPG",1,1,"AR04084-1-3",118,121,10,4,6,13.8,385,93,49,4.32,12.25,0.35265306122449,950.4635,35.8441558441558,38.5,15.5
15,11,1162,2,"HG18400","IMG-1233.JPG","DSC-0379.JPG",1,1,"TX12D4927",116,121,11,4,6,16.1,454,114,47,6.26,11.75,0.532765957446809,1489.6115,35.4625550660793,41.2727272727273,19
12,5,899,2,"HG18216","IMG-1234.JPG","DSC-0693.JPG",1,1,"LA01140D-163",118,121,10,4,6,16.5,430,101,19,2.27,4.75,0.477894736842105,1082.940333,38.3720930232558,43,16.8333333333333
12,5,898,2,"HG18312","IMG-1235.JPG","DSC-0275.JPG",0,1,"NC09-20036",117,119,11,4,6,17.9,587,112,114,11.78,28.5,0.413333333333333,736.5116667,30.4940374787053,53.3636363636364,18.6666666666667
11,17,868,2,"HG18261","IMG-1236.JPG","DSC-0871.JPG",1,1,"LA08096C-P10",120,123,12,4,6,22,639,115,80,10.91,20,0.5455,1172.3625,34.4287949921753,53.25,19.1666666666667
11,17,867,2,"HG18389","IMG-1237.JPG","DSC-0289.JPG",1,1,"TX12D4625",117,119,10,4,6,17.4,415,104,103,13.71,25.75,0.532427184466019,1299.215167,41.9277108433735,41.5,17.3333333333333
11,19,876,2,"HG18508","IMG-1238.JPG",NA,1,1,"ARLA09137UC-17-2",117,NA,10,NA,6,19.6,627,115,NA,NA,NA,NA,1021.470333,31.2599681020734,62.7,19.1666666666667
12,7,908,2,"HG18106","IMG-1239.JPG",NA,1,1,"FLLW08145D-20",119,NA,10,NA,6,20.9,604,116,NA,NA,NA,NA,1250.068833,34.6026490066225,60.4,19.3333333333333
11,14,855,2,"HG18052","IMG-1240.JPG","DSC-0641.JPG",1,1,"AR98088-1-2",117,121,10,4,6,10.6,356,110,39,4.3,9.75,0.441025641025641,1228.125667,29.7752808988764,35.6,18.3333333333333
12,7,905,2,"HG18254","IMG-1241.JPG",NA,1,1,"LA07085CW-P4",NA,NA,10,NA,6,11.9,365,114,NA,NA,NA,NA,1172.07,32.6027397260274,36.5,19
11,18,869,2,"HG18150","IMG-1242.JPG","DSC-0645.JPG",1,1,"GA04268-12E4",117,121,9,4,6,13.5,378,108,47,5.58,11.75,0.474893617021277,1212.080833,35.7142857142857,42,18
12,7,906,2,"HG18385","IMG-1243.JPG","DSC-0696.JPG",0,1,"SCW990022A1",118,121,10,4,6,10.7,331,97,67,1.95,16.75,0.116417910447761,636.5378333,32.3262839879154,33.1,16.1666666666667
11,13,851,2,"HG18468","IMG-1244.JPG",NA,1,1,"ARS14W0364",NA,NA,10,NA,6,9.1,266,106,NA,NA,NA,NA,1758.282833,34.2105263157895,26.6,17.6666666666667
11,12,848,2,"HG18228","IMG-1245.JPG","DSC-0642.JPG",1,1,"LA03148E12",118,121,9,4,6,14.7,416,101,31,3.05,7.75,0.393548387096774,1325.750667,35.3365384615385,46.2222222222222,16.8333333333333
12,5,897,2,"HG18569","IMG-1246.JPG","DSC-0692.JPG",0,1,"NC14-20369",118,121,10,4,6,13.4,365,114,30,3.62,7.5,0.482666666666667,714.6883333,36.7123287671233,36.5,19
12,14,935,2,"HG18352","IMG-1247.JPG","DSC-0619.JPG",0,1,"NC13-20278",118,121,10,4,6,12.5,338,91,49,5.01,12.25,0.408979591836735,697.3315,36.9822485207101,33.8,15.1666666666667
13,19,1033,2,"HG18531","IMG-1248.JPG",NA,1,1,"FLLA11116GS-6",117,NA,11,NA,6,15.2,446,103,NA,NA,NA,NA,1261.8845,34.0807174887892,40.5454545454545,17.1666666666667
11,16,864,2,"HG18366","IMG-1249.JPG",NA,1,1,"SAVOY",119,NA,11,NA,6,25.2,673,120,NA,NA,NA,NA,1412.844,37.444279346211,61.1818181818182,20
12,9,914,2,"HG18227","IMG-1250.JPG","DSC-0278.JPG",1,1,"LA03136E71",116,119,11,4,6,17,451,98,91,12.6,22.75,0.553846153846154,1152.839,37.6940133037694,41,16.3333333333333
11,11,842,2,"HG18561","IMG-1251.JPG",NA,0,1,"LA11082SB-2",NA,NA,2,NA,6,3.8,125,99,NA,NA,NA,NA,843.0996667,30.4,62.5,16.5
12,4,894,2,"HG18120","IMG-1252.JPG","DSC-0277.JPG",0,0,"GA011027-8LE24",117,119,10,4,6,15.5,476,105,199,25.5,49.75,0.512562814070352,801.677,32.563025210084,47.6,17.5
12,3,889,2,"HG18522","IMG-1253.JPG","DSC-0393.JPG",1,1,"FLLA10144C-3",117,121,10,4,6,18.7,472,103,42,5.51,10.5,0.524761904761905,1011.8335,39.6186440677966,47.2,17.1666666666667
15,6,1142,2,"HG18118","IMG-1254.JPG",NA,1,1,"GA001492-7E9",118,NA,10,NA,6,15.8,445,100,NA,NA,NA,NA,1448.423,35.5056179775281,44.5,16.6666666666667
12,3,892,2,"HG18478","IMG-1255.JPG",NA,1,1,"FLLA10191C-13",NA,NA,10,NA,6,10.5,396,90,NA,NA,NA,NA,945.7838333,26.5151515151515,39.6,15
15,19,1195,2,"HG18544","IMG-1256.JPG","DSC-0689.JPG",1,1,"GA09241-16E24",117,121,10,4,6,15.1,379,101,29,3.19,7.25,0.44,1512.102333,39.8416886543536,37.9,16.8333333333333
15,15,1179,2,"HG18545","IMG-1257.JPG","DSC-0860.JPG",1,1,"GA09377-16LE18",120,123,9,4,6,10,250,100,83,9.95,20.75,0.479518072289157,1343.698667,40,27.7777777777778,16.6666666666667
12,18,951,2,"HG18434","IMG-1258.JPG","DSC-0270.JPG",1,1,"VA07MAS3-7304-3-1-2-3",115,119,10,4,6,14.9,500,116,101,10.49,25.25,0.415445544554455,1770.722333,29.8,50,19.3333333333333
12,11,924,2,"HG18576","IMG-1259.JPG","DSC-0638.JPG",1,0,"NC14-22759",117,121,10,4,6,18.1,526,113,76,3.63,19,0.191052631578947,1517.896,34.4106463878327,52.6,18.8333333333333
12,10,918,2,"HG18353","IMG-1260.JPG","DSC-0868.JPG",0,1,"NC13-20332",120,123,10,4,6,19.4,532,108,70,8.6,17.5,0.491428571428571,719.532,36.4661654135338,53.2,18
11,18,871,2,"HG18306","IMG-1261.JPG",NA,0,1,"NC07-24445",NA,NA,10,NA,6,16.6,507,101,NA,NA,NA,NA,848.02,32.741617357002,50.7,16.8333333333333
11,20,880,2,"HG18321","IMG-1262.JPG",NA,1,1,"NC10080-122",116,NA,10,NA,6,18.3,470,108,NA,NA,NA,NA,1590.713,38.936170212766,47,18
12,10,917,2,"HG18165","IMG-1263.JPG",NA,1,1,"GA061096-14E3",NA,NA,11,NA,6,11.3,319,114,NA,NA,NA,NA,1255.965667,35.423197492163,29,19
11,17,866,2,"HG18410","IMG-1264.JPG","DSC-0287.JPG",1,1,"TX13D5234",117,119,10,4,6,18.9,453,109,94,13.63,23.5,0.58,1397.675,41.7218543046358,45.3,18.1666666666667
12,8,910,2,"HG18511","IMG-1265.JPG","DSC-0698.JPG",1,1,"ARLA09179UC-9-3",117,121,10,4,6,15.8,400,103,40,5.32,10,0.532,1306.307,39.5,40,17.1666666666667
12,16,941,2,"HG18570","IMG-1269.JPG","DSC-0616.JPG",0,1,"NC14-20373",117,121,10,4,6,15.4,486,117,81,8.79,20.25,0.434074074074074,750.0988333,31.6872427983539,48.6,19.5
11,15,859,2,"HG18258","IMG-1270.JPG","DSC-0625.JPG",1,1,"LA07599E-21",117,121,10,4,6,12.8,433,111,53,5.26,13.25,0.396981132075472,1570.501833,29.5612009237875,43.3,18.5
12,5,900,2,"HG18450","IMG-1271.JPG","DSC-0276.JPG",1,1,"VA11MAS-7520-2-3-255",117,119,10,4,6,12.6,330,96,67,8.21,16.75,0.490149253731343,1008.220833,38.1818181818182,33,16
11,14,856,2,"HG18563","IMG-1272.JPG",NA,1,1,"LA13235DH-40",119,NA,9,NA,6,19.4,488,108,NA,NA,NA,NA,1495.610333,39.7540983606557,54.2222222222222,18
12,15,939,2,"HG18142","IMG-1273.JPG","DSC-0624.JPG",0,0,"GA03437-10E33",117,121,10,4,6,16.1,511,117,34,1.47,8.5,0.172941176470588,697.463,31.5068493150685,51.1,19.5
12,16,942,2,"HG18580","IMG-1274.JPG","DSC-0622.JPG",1,1,"TX15D9252",117,121,10,4,6,15.4,382,93,69,6.14,17.25,0.355942028985507,1194.831333,40.3141361256544,38.2,15.5
12,11,921,2,"HG18361","IMG-1275.JPG","DSC-0635.JPG",1,1,"NC8248-1",117,121,10,4,6,18.4,428,109,43,4.14,10.75,0.385116279069767,1391.609333,42.9906542056075,42.8,18.1666666666667
12,18,952,2,"HG18271","IMG-1276.JPG","DSC-0620.JPG",1,1,"LA09050C-P2",116,121,10,4,6,15.9,419,106,26,2.74,6.5,0.421538461538462,1841.515167,37.9474940334129,41.9,17.6666666666667
13,1,963,2,"Check","IMG-1277.JPG","DSC-0244.JPG",1,1,"Jamestown",116,119,10,4,6,16.7,472,87,165,16.04,41.25,0.388848484848485,937.0423333,35.3813559322034,47.2,14.5
12,13,932,2,"HG18314","IMG-1278.JPG","DSC-0281.JPG",1,1,"NC09-20986",119,119,10,4,6,18.3,526,105,143,19.48,35.75,0.544895104895105,1200.087833,34.7908745247148,52.6,17.5
11,12,845,2,"HG18127","IMG-1279.JPG","DSC-0644.JPG",1,1,"GA021087-9LE33",117,121,12,4,6,24.6,621,115,41,3.6,10.25,0.351219512195122,1644.121667,39.6135265700483,51.75,19.1666666666667
12,10,920,2,"HG18541","IMG-1280.JPG","DSC-0634.JPG",1,1,"GA09129-16E55",117,121,10,4,6,16.5,482,118,68,7.66,17,0.450588235294118,1454.997333,34.2323651452282,48.2,19.6666666666667
12,14,934,2,"HG18163","IMG-1281.JPG","DSC-0607.JPG",1,1,"GA061082-13E24",117,121,10,4,6,15,412,105,12,1.34,3,0.446666666666667,1286.9455,36.4077669902913,41.2,17.5
12,19,954,2,"HG18436","IMG-1282.JPG","DSC-0272.JPG",0,0,"VA08W-630",116,119,11,4,6,15.7,488,107,125,14.46,31.25,0.46272,708.388,32.172131147541,44.3636363636364,17.8333333333333
12,17,947,2,"HG18565","IMG-1283.JPG","DSC-0269.JPG",0,1,"NC11359-25",115,119,10,4,6,11.5,349,108,97,11.23,24.25,0.463092783505155,651.2898333,32.9512893982808,34.9,18
15,15,1177,2,"HG18452","IMG-1284.JPG","DSC-0679.JPG",1,1,"VA11W-195",117,121,10,4,6,16.3,471,114,40,0,10,0,1059.236,34.6072186836518,47.1,19
15,17,1188,2,"HG18555","IMG-1285.JPG","DSC-0699.JPG",1,1,"LA10043C-92",118,121,10,4,6,20.3,508,106,50,5.64,12.5,0.4512,1756.1445,39.9606299212598,50.8,17.6666666666667
15,6,1144,2,"HG18092","IMG-1286.JPG","DSC-0386.JPG",1,1,"FL02036C-K6",117,121,10,4,6,13.6,427,96,41,5.62,10.25,0.548292682926829,1244.456167,31.8501170960187,42.7,16
13,1,962,2,"Check","IMG-1287.JPG",NA,0,1,"SS8641",117,NA,10,NA,6,14.3,427,106,NA,NA,NA,NA,683.4248333,33.4894613583138,42.7,17.6666666666667
12,20,958,2,"HG18157","IMG-1288.JPG","DSC-0267.JPG",0,1,"GA051207-14E53",116,119,12,4,6,23.8,609,80,126,17.31,31.5,0.54952380952381,711.702,39.0804597701149,50.75,13.3333333333333
12,19,955,2,"HG18026","IMG-1289.JPG","DSC-0646.JPG",1,1,"AR05009-12-1",118,121,10,4,6,17.3,581,120,38,3.95,9.5,0.415789473684211,1525.8485,29.776247848537,58.1,20
12,17,948,2,"HG18532","IMG-1291.JPG",NA,1,0,"FLLA11200DH-136",NA,NA,NA,NA,6,NA,NA,96,NA,NA,NA,NA,1272.4425,NA,NA,16
12,17,946,2,"HG18585","IMG-1293.JPG","DSC-0268.JPG",1,1,"TX15D9424",116,119,10,4,6,18.2,419,91,140,16.57,35,0.473428571428571,1296.945333,43.436754176611,41.9,15.1666666666667
12,19,956,2,"HG18196","IMG-1294.JPG","DSC-0640.JPG",1,1,"LA01005D-2-2-C",117,121,11,4,6,12.2,423,105,41,5.14,10.25,0.501463414634146,1101.689,28.8416075650118,38.4545454545455,17.5
15,19,1194,2,"HG18167","IMG-1295.JPG",NA,1,1,"GA061158-14LE11",119,NA,11,NA,6,22.8,623,112,NA,NA,NA,NA,1020.777667,36.5971107544141,56.6363636363636,18.6666666666667
15,18,1190,2,"HG18298","IMG-1296.JPG","DSC-0678.JPG",1,1,"NC06-22379",118,121,9,4,6,11.8,313,115,38,4.51,9.5,0.474736842105263,1232.069833,37.6996805111821,34.7777777777778,19.1666666666667
15,18,1189,2,"HG18174","IMG-1297.JPG","DSC-0864.JPG",1,1,"GA06493-13LE6",120,123,10,4,6,19.6,554,128,21,3.88,5.25,0.739047619047619,1830.983667,35.3790613718412,55.4,21.3333333333333
11,13,852,2,"HG18540","IMG-1298.JPG","DSC-0863.JPG",1,1,"GA091291-16LE28",120,123,10,4,6,19.9,510,132,117,18.7,29.25,0.639316239316239,1989.3905,39.0196078431373,51,22
12,4,896,2,"HG18510","IMG-1299.JPG",NA,1,1,"ARLA09179UC-1-1",119,NA,9,NA,6,16.4,433,115,NA,NA,NA,NA,1529.478667,37.8752886836028,48.1111111111111,19.1666666666667
12,9,915,2,"HG18043","IMG-1300.JPG","DSC-0633.JPG",0,1,"AR06061-11-1",117,121,10,4,6,18.3,543,107,58,5.46,14.5,0.376551724137931,745.3273333,33.7016574585635,54.3,17.8333333333333
11,15,860,2,"HG18303","IMG-1301.JPG","DSC-0291.JPG",0,1,"NC07-22517",118,119,11,4,6,15.4,398,106,96,7.96,24,0.331666666666667,834.5573333,38.6934673366834,36.1818181818182,17.6666666666667
15,10,1157,2,"HG18050","IMG-1302.JPG",NA,1,1,"AR07139-11-1",118,NA,10,NA,6,20.4,496,106,NA,NA,NA,NA,1504.178167,41.1290322580645,49.6,17.6666666666667
12,15,940,2,"HG18055","IMG-1303.JPG","DSC-0623.JPG",0,1,"AR99009-3-2",117,121,11,4,6,14.5,424,113,44,5.86,11,0.532727272727273,769.5798333,34.1981132075472,38.5454545454545,18.8333333333333
12,15,937,2,"HG18406","IMG-1304.JPG","DSC-0618.JPG",0,1,"TX13D5169",117,121,10,4,6,17.6,465,103,54,7.06,13.5,0.522962962962963,917.5561667,37.8494623655914,46.5,17.1666666666667
11,15,857,2,"HG18069","IMG-1305.JPG",NA,1,1,"AR99160-4-1B",119,NA,10,NA,6,16,453,114,NA,NA,NA,NA,1743.616167,35.3200883002208,45.3,19
15,15,1178,2,"HG18342","IMG-1306.JPG","DSC-0682.JPG",0,1,"NC12-20785",118,121,10,4,6,15.1,367,101,55,0,13.75,0,687.5426667,41.1444141689373,36.7,16.8333333333333
15,14,1175,2,"HG18089","IMG-1307.JPG","DSC-0686.JPG",1,1,"FL01005-K5",117,121,10,4,6,17.4,518,114,91,11.76,22.75,0.516923076923077,1856.712667,33.5907335907336,51.8,19
12,13,931,2,"HG18475","IMG-1308.JPG","DSC-0603.JPG",1,1,"DH12SRW056-058",118,121,10,4,6,20.9,555,104,79,8.15,19.75,0.412658227848101,1025.929,37.6576576576577,55.5,17.3333333333333
12,6,901,2,"HG18071","IMG-1309.JPG",NA,0,1,"AR99238-4-1",118,NA,10,NA,6,15.2,414,114,NA,NA,NA,NA,882.1008333,36.7149758454106,41.4,19
11,15,858,2,"HG18299","IMG-1310.JPG",NA,1,1,"NC07-20850",119,NA,11,NA,6,19.1,562,110,NA,NA,NA,NA,1769.767167,33.9857651245552,51.0909090909091,18.3333333333333
12,6,904,2,"HG18290","IMG-1311.JPG",NA,0,1,"NC05-22975",NA,NA,10,NA,6,14.6,453,103,NA,NA,NA,NA,716.8308333,32.2295805739514,45.3,17.1666666666667
12,6,902,2,"HG18465","IMG-1312.JPG","DSC-0700.JPG",1,1,"AGS2000",118,121,10,4,6,9.3,304,93,34,3.1,8.5,0.364705882352941,939.0301667,30.5921052631579,30.4,15.5
12,6,903,2,"HG18289","IMG-1313.JPG","DSC-0695.JPG",0,1,"NC05-22804",117,121,10,4,6,13.2,388,107,67,6.05,16.75,0.361194029850746,687.3968333,34.020618556701,38.8,17.8333333333333
11,19,873,2,"HG18328","IMG-1314.JPG",NA,1,1,"NC10-23730",117,NA,10,NA,6,18.4,605,111,NA,NA,NA,NA,1105.4375,30.4132231404959,60.5,18.5
12,8,909,2,"HG18418","IMG-1315.JPG",NA,1,1,"TX14D8160",119,NA,10,NA,6,10.8,371,106,NA,NA,NA,NA,1348.656,29.1105121293801,37.1,17.6666666666667
12,14,933,2,"HG18129","IMG-1316.JPG","DSC-0380.JPG",1,1,"GA021282-8A2",118,121,11,4,6,27.7,742,99,38,3.82,9.5,0.402105263157895,1689.2675,37.3315363881402,67.4545454545455,16.5
11,12,846,2,"HG18049","IMG-1317.JPG","DSC-0304.JPG",1,1,"AR07122-9-1",116,119,12,4,6,22.3,574,115,87,10.15,21.75,0.466666666666667,1600.494,38.8501742160279,47.8333333333333,19.1666666666667
13,1,961,2,"Check","IMG-1318.JPG","DSC-0245.JPG",1,1,"AGS2055",117,119,9,4,6,14.1,325,103,122,17.72,30.5,0.580983606557377,1239.837167,43.3846153846154,36.1111111111111,17.1666666666667
12,20,959,2,"HG18107","IMG-1319.JPG","DSC-0615.JPG",1,1,"FLLW08184D-1",117,121,10,4,6,12.6,452,110,5,0.69,1.25,0.552,1522.005333,27.8761061946903,45.2,18.3333333333333
12,20,960,2,"HG18557","IMG-1320.JPG","DSC-0614.JPG",1,1,"LA10081C-18",117,121,12,4,6,20.2,515,94,64,5.64,16,0.3525,1037.9355,39.2233009708738,42.9166666666667,15.6666666666667
15,19,1196,2,"HG18287","IMG-1321.JPG","DSC-0235.JPG",0,1,"NC05-21642",117,119,11,4,6,14.8,393,94,149,19.62,37.25,0.526711409395973,638.7566667,37.6590330788804,35.7272727272727,15.6666666666667
12,20,957,2,"HG18363","IMG-1322.JPG",NA,1,1,"NC8932-12",120,NA,10,NA,6,15.4,477,102,NA,NA,NA,NA,1913.928667,32.2851153039832,47.7,17
11,11,843,2,"HG18025","IMG-1323.JPG",NA,1,1,"AR04119-3",NA,NA,9,NA,6,16,463,114,NA,NA,NA,NA,1031.662167,34.5572354211663,51.4444444444444,19
11,20,877,2,"HG18232","IMG-1324.JPG",NA,1,1,"LA03224E-39",NA,NA,10,NA,6,17.2,551,114,NA,NA,NA,NA,1670.384167,31.2159709618875,55.1,19
15,17,1187,2,"HG18035","IMG-1325.JPG","DSC-0701.JPG",1,1,"AR06009-3-4",117,121,12,4,6,23.6,603,82,35,2.86,8.75,0.326857142857143,990.0811667,39.1376451077944,50.25,13.6666666666667
15,17,1186,2,"HG18293","IMG-1326.JPG","DSC-0236.JPG",0,1,"NC06-20244",117,119,10,4,6,11.2,334,107,84,8.69,21,0.413809523809524,666.1096667,33.5329341317365,33.4,17.8333333333333
15,20,1200,2,"HG18536","IMG-1327.JPG",NA,1,1,"GA071518-16E39",119,NA,10,NA,6,19.9,479,116,NA,NA,NA,NA,1388.8145,41.544885177453,47.9,19.3333333333333
15,16,1183,2,"HG18203","IMG-1328.JPG",NA,1,1,"LA01110C-J10",119,NA,10,NA,6,17.7,449,109,NA,NA,NA,NA,1373.06,39.4209354120267,44.9,18.1666666666667
11,14,853,2,"HG18319","IMG-1329.JPG","DSC-0288.JPG",0,1,"NC10034-26",117,119,11,4,6,14.4,429,122,106,14.65,26.5,0.552830188679245,737.8345,33.5664335664336,39,20.3333333333333
12,1,881,2,"Check","IMG-1330.JPG","DSC-0599.JPG",1,1,"AGS2055",118,121,10,4,6,21.7,593,113,40,5.4,10,0.54,1537.7925,36.5935919055649,59.3,18.8333333333333
15,3,1129,2,"HG18060","IMG-1331.JPG","DSC-0582.JPG",0,1,"AR99033-5-1",120,121,10,4,6,18.8,515,134,9,0.76,2.25,0.337777777777778,992.4593333,36.504854368932,51.5,22.3333333333333
15,17,1185,2,"HG18064","IMG-1332.JPG","DSC-0680.JPG",1,1,"AR99110-11-2",118,121,10,4,6,22.3,622,119,54,0,13.5,0,1299.599667,35.8520900321543,62.2,19.8333333333333
15,18,1191,2,"HG18066","IMG-1334.JPG","DSC-0669.JPG",1,1,"AR99114-2-1",118,121,10,4,6,15.4,400,120,57,1.62,14.25,0.113684210526316,1011.968167,38.5,40,20
15,4,1134,2,"HG18061","IMG-1335.JPG","DSC-0384.JPG",1,0,"AR99039-2-1",117,121,10,4,6,20.4,480,89,38,3.99,9.5,0.42,1155.001,42.5,48,14.8333333333333
11,18,870,2,"HG18030","IMG-1336.JPG",NA,0,1,"AR05074-12-1",118,NA,10,NA,6,20.3,668,117,NA,NA,NA,NA,850.3115,30.3892215568862,66.8,19.5
15,15,1180,2,"HG18497","IMG-1337.JPG","DSC-0237.JPG",1,1,"PIONEER26R41",117,119,10,4,6,22.3,501,96,129,16.93,32.25,0.524961240310078,1570.927,44.5109780439122,50.1,16
15,20,1199,2,"HG18279","IMG-1338.JPG","DSC-0691.JPG",1,0,"LA09264C-P5",117,121,10,4,6,19.2,494,110,57,6.58,14.25,0.461754385964912,813.3148333,38.8663967611336,49.4,18.3333333333333
12,18,950,2,"HG18316","IMG-1339.JPG","DSC-0271.JPG",0,1,"NC09-22368",116,119,10,4,6,15.2,484,120,108,10.81,27,0.40037037037037,895.9665,31.4049586776859,48.4,20
12,16,943,2,"HG18015","IMG-1340.JPG","DSC-0279.JPG",1,1,"AR04001-3",117,119,10,4,6,17,468,106,77,8.33,19.25,0.432727272727273,1955.462333,36.3247863247863,46.8,17.6666666666667
12,16,944,2,"HG18370","IMG-1341.JPG",NA,0,1,"SCAR99143A1",119,NA,10,NA,6,16.1,476,124,NA,NA,NA,NA,798.5466667,33.8235294117647,47.6,20.6666666666667
11,12,847,2,"HG18360","IMG-1342.JPG","DSC-0643.JPG",0,1,"NC8170-4-3",118,121,10,4,6,13.6,463,118,48,6.4,12,0.533333333333333,786.3326667,29.3736501079914,46.3,19.6666666666667
12,13,930,2,"HG18590","IMG-1343.JPG","DSC-0388.JPG",1,0,"TX15D9581",117,121,10,4,6,14.1,365,107,69,6.66,17.25,0.386086956521739,1157.6805,38.6301369863014,36.5,17.8333333333333
12,18,949,2,"HG18381","IMG-1344.JPG","DSC-0613.JPG",0,1,"SCTX98-56G1",118,121,10,4,6,16.5,423,116,62,5.21,15.5,0.336129032258065,945.5961667,39.0070921985816,42.3,19.3333333333333
15,20,1198,2,"HG18156","IMG-1345.JPG","DSC-0687.JPG",0,1,"GA051033-13LE14",117,121,10,4,6,20.6,591,117,49,6.66,12.25,0.543673469387755,718.5308333,34.8561759729272,59.1,19.5
12,14,936,2,"HG18323","IMG-1346.JPG","DSC-0621.JPG",0,1,"NC10-22614",117,121,10,4,6,15.1,458,116,83,1.87,20.75,0.0901204819277109,837.0096667,32.9694323144105,45.8,19.3333333333333
12,12,928,2,"HG18091","IMG-1347.JPG",NA,1,1,"FL02006C-K4",119,NA,10,NA,6,20.9,514,130,NA,NA,NA,NA,1343.572,40.6614785992218,51.4,21.6666666666667
12,2,886,2,"HG18219","IMG-1348.JPG","DSC-0597.JPG",0,1,"LA01172D-27-5-4",118,121,10,4,6,15.5,423,110,51,5.37,12.75,0.421176470588235,780.992,36.6430260047281,42.3,18.3333333333333
11,20,878,2,"HG18304","IMG-1349.JPG","DSC-0869.JPG",0,1,"NC07-23880",120,123,10,4,6,17.2,545,107,54,6.03,13.5,0.446666666666667,834.005,31.5596330275229,54.5,17.8333333333333
12,12,927,2,"HG18484","IMG-1350.JPG","DSC-0274.JPG",1,1,"GA081113-15E8",117,119,10,4,6,14.5,397,117,73,7.74,18.25,0.424109589041096,1605.8515,36.5239294710327,39.7,19.5
12,12,925,2,"HG18517","IMG-1351.JPG","DSC-0383.JPG",1,1,"ARLW08095D-17-1",118,121,10,3,6,18.1,497,117,39,6.83,13,0.525384615384615,1414.788167,36.4185110663984,49.7,19.5
1,18,69,1,"HG18292","IMG-0157.JPG","DSC-0041.JPG",0,1,"NC06-19556",116,119,10,4,NA,10.2,348,NA,149,15.64,37.25,0.419865771812081,631.8241667,29.3103448275862,34.8,NA
